id,hash,ignored,data,files
132,1029346,false,,"[0,1,2,3,4,5,6,8,9,10,13,15,17,18,21,22,23,24,27,29,31,33,35,38,47,49,51,50,52,54,58,59,62,65,67]"
133,1960633,false,,"[0,2,5,6,13,14,15,17,18,23,24,27,29,33,35,47,49,51,50,52,54,58,59,65]"
134,4167465,false,,"[0,2,4,6,9,13,15,17,21,23,27,29,43,47,49,52,54,65,67]"
135,6750206,false,,"[0,2,4,6,15,29,47,49]"
136,3138445,false,,"[0,2,4,6,9,15,23,29,33,35,47,49,52,54,58,59,65]"
137,2801514,false,,"[0,1,2,3,4,5,6,8,9,13,14,15,21,22,23,24,29,31,33,35,47,48,49,67]"
138,938414,false,,"[0,4,9,15,21,49]"
139,44894,false,,"[0,4,9,15,21,49]"
140,6625027,false,,"[1,3,7,10,12,14,18,20,22,24,26,32,35,39,41,42,44,46,48]"
141,4905179,false,,"[1,3,7,10,12,14,18,20,22,24,26,32,35,39,41,42,44,46,48]"
142,4254720,false,,"[1,3,7,10,12,14,18,20,22,24,26,32,35,39,41,42,44,46,48]"
143,2297787,false,,"[1,3,7,10,12,14,18,20,22,24,26,28,32,35,36,39,41,42,44,46,48]"
144,6199691,false,,"[1,3,7,10,12,14,18,20,22,24,26,28,32,35,36,39,41,42,44,46,48]"
145,3470180,false,,"[1,3,7,8,10,12,14,18,20,22,24,26,28,31,32,35,36,39,41,42,44,46,48,51]"
146,3020351,false,,"[1,3,7,8,10,12,14,16,18,20,22,24,26,28,31,32,35,36,39,41,42,44,46,48,51]"
147,2538407,false,,"[1,3,7,8,10,12,14,16,18,20,22,24,26,28,31,32,35,36,39,41,42,44,46,48,51]"
148,2683385,false,,"[1,3,7,8,10,12,14,16,18,20,22,24,26,28,31,32,35,36,39,41,42,44,46,48,51]"
149,3889622,false,,"[1,3,7,8,10,12,16,18,20,22,24,26,28,31,32,35,36,39,41,42,44,46,48,51]"
150,1234064,false,,"[1,3,8,22,31,35]"
151,6599784,false,,"[1,22,35]"
152,192685,false,,"[1,22,49]"
153,315170,false,,"[1,10,22,51]"
154,1405710,false,,[1]
155,388739,false,,"[1,2,17,18,22]"
156,854907,false,,"[1,3,8,22,31]"
157,1216406,false,,"[1,3,8,22,31]"
158,2989801,false,,"[1,3,8,22,31]"
159,629324,false,,"[1,5,9,24]"
160,582271,false,,"[1,5,23]"
161,1901068,false,,"[1,8,10,24,31,48,51]"
162,460920,false,,"[1,8,10,24,31,48,51]"
163,2122364,false,,"[1,48]"
164,1340349,false,,[1]
165,650559,false,,"[1,2,3,5,8,13,22,23,24,27,31,35,40,67]"
166,1334417,false,,"[1,8,22,24,31,35,67]"
167,4789831,false,,"[1,8,9,15,22,23,24,31,35,52,54,59,65,67]"
168,752072,false,,"[1,8,31]"
169,6161670,false,,"[1,22]"
170,8155923,false,,"[1,22]"
171,6500243,false,,"[1,22]"
172,2903651,false,,"[1,3,22,50,59]"
173,1642565,false,,"[1,3,22]"
174,529729,false,,"[1,3,22]"
175,1623439,false,,"[1,3,22]"
176,356953,false,,"[1,3,8,22,31]"
177,189586,false,,"[1,3,8,22,31]"
178,2219302,false,,"[1,22]"
179,1644171,false,,"[1,22]"
180,4146157,false,,"[1,22]"
181,7720119,false,,"[1,22]"
182,3313150,false,,"[1,3,22]"
183,8291262,false,,[2]
184,1134994,false,,[2]
185,994727,false,,[2]
186,199731,false,,[2]
187,10496820,false,,[2]
188,3542213,false,,"[2,30]"
189,2524287,false,,[2]
190,941421,false,,[2]
191,1577025,false,,"[2,6,29]"
192,5693249,false,,[2]
193,1177016,false,,[2]
194,4982099,false,,[2]
195,830996,false,,"[2,27,40,62]"
196,809926,false,,"[2,27,40,45,62]"
197,632608,false,,[2]
198,1203831,false,,"[2,9,10,18,67]"
199,609168,false,,"[2,3,5,13,24]"
200,8414728,false,,"[2,3,5,13,24]"
201,323205,false,,[2]
202,1028562,false,,[2]
203,3346930,false,,"[2,17]"
204,4055738,false,,"[2,17]"
205,7537332,false,,"[2,17,18]"
206,3709503,false,,"[2,8,17,22,31]"
207,6863333,false,,"[2,8,22,31]"
208,7815446,false,,"[2,8,13,22,31]"
209,7373106,false,,[2]
210,4687784,false,,"[2,9]"
211,3383595,false,,"[2,9]"
212,6148728,false,,"[2,9]"
213,1292145,false,,"[2,9,13,18,23,27,50,54,59,62,65,67]"
214,3313799,false,,"[2,9,13,18,23,27,67]"
215,4460932,false,,"[2,5,9,13,18,23,27,67]"
216,4156844,false,,"[2,13,27]"
217,3207718,false,,"[2,13,27]"
218,3176080,false,,"[2,13,27]"
219,993377,false,,"[3,8,31]"
220,5004875,false,,"[3,8,31,40,48]"
221,922974,false,,"[3,8,31]"
222,566225,false,,"[3,8,31]"
223,955388,false,,[3]
224,1790448,false,,[3]
225,4378835,false,,[3]
226,12252294,false,,[3]
227,6687740,false,,[3]
228,7250460,false,,[3]
229,6255608,false,,[3]
230,4005864,false,,[3]
231,1564178,false,,[3]
232,1407984,false,,[3]
233,71846,false,,[3]
234,3558013,false,,[3]
235,1701927,false,,[3]
236,505842,false,,"[3,8,31]"
237,201994,false,,"[3,8,31]"
238,1806499,false,,"[3,8,31]"
239,6573082,false,,[3]
240,7582246,false,,[3]
241,3483475,false,,[4]
242,2847146,false,,[4]
243,3139417,false,,[4]
244,7192951,false,,[4]
245,3318698,false,,[4]
246,4968247,false,,[4]
247,5323828,false,,"[4,21]"
248,2652100,false,,[4]
249,1134426,false,,[4]
250,1907253,false,,[4]
251,2787195,false,,[4]
252,1003794,false,,[5]
253,4816625,false,,[5]
254,1657587,false,,[5]
255,4520381,false,,[5]
256,5786337,false,,"[5,24]"
257,9468793,false,,"[5,9,24]"
258,1911052,false,,"[5,33]"
259,2835031,false,,[5]
260,4037520,false,,[5]
261,6061932,false,,[5]
262,7747837,false,,[5]
263,3688233,false,,[5]
264,17034,false,,[5]
265,138564,false,,[5]
266,2297049,false,,[5]
267,989678,false,,[5]
268,1206034,false,,[5]
269,1481661,false,,[5]
270,2119801,false,,[5]
271,2747500,false,,"[5,10]"
272,312758,false,,[5]
273,8058793,false,,[5]
274,4976076,false,,[5]
275,2991549,false,,[5]
276,2880538,false,,[5]
277,968080,false,,[5]
278,2652913,false,,"[5,23,35]"
279,4072736,false,,"[5,23,35]"
280,107208,false,,[5]
281,5403168,false,,"[5,23,24]"
282,2635138,false,,"[5,23,24,40,62]"
283,2192640,false,,"[5,6,17,23,24,29]"
284,2565956,false,,"[5,23,40]"
285,3494203,false,,"[5,9,15,18]"
286,2033927,false,,"[5,14,18,23,24,35,51,50,62]"
287,2860034,false,,"[5,14,18,23,24,35,62]"
288,2487281,false,,"[5,14,22,23,24,35,40,48,51]"
289,2553417,false,,"[5,14,23,43,49]"
290,2524710,false,,"[5,14,48]"
291,6834522,false,,"[5,23]"
292,2324448,false,,"[7,10,24,28,48,51]"
293,23130,false,,"[7,10,24,48,51,67]"
294,585566,false,,[7]
295,436904,false,,[7]
296,3103781,false,,[7]
297,1660549,false,,[7]
298,29779910,false,,"[6,29]"
299,5541000,false,,"[6,29]"
300,5444269,false,,"[6,29]"
301,3007869,false,,"[6,17,29]"
302,1046421,false,,"[6,17,29]"
303,148677,false,,"[6,17,29]"
304,2402706,false,,"[6,29]"
305,1329388,false,,"[6,29]"
306,428499,false,,"[6,29]"
307,241436,false,,"[6,29]"
308,332327,false,,"[6,29]"
309,8664245,false,,"[6,29]"
310,9900439,false,,"[6,29]"
311,5352504,false,,"[6,29]"
312,4607764,false,,"[6,29]"
313,4097792,false,,"[6,29]"
314,11253418,false,,"[6,29]"
315,3578174,false,,"[6,29]"
316,4924161,false,,"[6,17,29]"
317,2517280,false,,"[6,17,29]"
318,939282,false,,"[6,17,29]"
319,1072804,false,,"[6,17,29,35]"
320,1422743,false,,"[6,17,29]"
321,3878359,false,,"[6,17,29]"
322,4171022,false,,"[6,17,29]"
323,5945378,false,,"[6,17,29]"
324,936803,false,,"[6,17,29]"
325,6292592,false,,"[6,17,29]"
326,6322924,false,,"[6,17,29]"
327,503325,false,,"[6,17,29]"
328,596268,false,,"[6,17,29]"
329,3229288,false,,"[6,17,29]"
330,1348650,false,,"[6,29]"
331,982250,false,,"[6,29]"
332,4761747,false,,"[8,31]"
333,6153487,false,,"[8,31]"
334,5553662,false,,"[8,10,31,35]"
335,1177661,false,,"[8,31]"
336,727866,false,,"[8,31]"
337,4144522,false,,"[8,31]"
338,10451995,false,,"[8,22,31]"
339,867777,false,,"[8,31]"
340,2460260,false,,"[8,31]"
341,1816750,false,,"[8,31]"
342,626964,false,,"[8,31]"
343,427366,false,,"[8,31]"
344,3983214,false,,"[8,31]"
345,3101345,false,,"[8,31]"
346,824384,false,,"[8,31]"
347,2068699,false,,"[8,31]"
348,732194,false,,"[9,13,34,33,47,49]"
349,1096373,false,,"[9,34,33,47,49]"
350,13310082,false,,[9]
351,10929868,false,,[9]
352,814946,false,,"[9,24]"
353,3808222,false,,[9]
354,4575086,false,,[9]
355,3529144,false,,"[9,45]"
356,910640,false,,"[9,45]"
357,4948448,false,,[9]
358,2616060,false,,[9]
359,215815,false,,[9]
360,1161308,false,,"[9,15,21]"
361,1020985,false,,[9]
362,2173680,false,,[9]
363,1614847,false,,[9]
364,2730647,false,,[9]
365,790915,false,,[9]
366,3784910,false,,[9]
367,5600074,false,,"[9,21]"
368,2781125,false,,[9]
369,2893283,false,,[9]
370,3650241,false,,[9]
371,5966211,false,,[9]
372,7175982,false,,[10]
373,7190215,false,,[10]
374,2312637,false,,[10]
375,1558616,false,,[10]
376,1006359,false,,[10]
377,2871885,false,,"[10,23]"
378,5255368,false,,"[10,13,54,65]"
379,34420,false,,"[10,13,23,58,62]"
380,62284,false,,"[10,13,23,24,40,45,50,58,62]"
381,2428168,false,,"[10,52]"
382,2559672,false,,[10]
383,4216741,false,,[10]
384,4569945,false,,[10]
385,3075199,false,,[10]
386,2610964,false,,[10]
387,945630,false,,"[10,67]"
388,1036412,false,,"[11,19,27]"
389,1450446,false,,"[11,19]"
390,2105856,false,,"[11,19]"
391,642132,false,,"[11,19,30,37]"
392,1392277,false,,"[12,20,26,32,36,41,42]"
393,1031317,false,,"[13,43]"
394,2834373,false,,[13]
395,4167893,false,,[13]
396,3328250,false,,[13]
397,1611241,false,,"[13,43]"
398,332540,false,,[13]
399,602138,false,,[13]
400,991976,false,,[13]
401,2422079,false,,[13]
402,4418307,false,,[13]
403,4400340,false,,[13]
404,2961585,false,,[13]
405,397870,false,,[13]
406,81148,false,,"[13,24]"
407,664842,false,,"[13,24]"
408,563844,false,,"[13,24]"
409,1659536,false,,"[13,15,23]"
410,2457281,false,,[13]
411,1991099,false,,"[13,24]"
412,3491108,false,,[13]
413,2902800,false,,[14]
414,1784309,false,,[14]
415,1309617,false,,[14]
416,614193,false,,[14]
417,315250,false,,"[14,62]"
418,1263756,false,,"[14,28,35,48,51,58]"
419,6795140,false,,[14]
420,1188741,false,,[14]
421,4076888,false,,[14]
422,5305655,false,,[14]
423,3169559,false,,[14]
424,3363216,false,,[14]
425,5706685,false,,[14]
426,1515141,false,,[14]
427,3607044,false,,[15]
428,2057174,false,,"[15,23]"
429,1789930,false,,"[15,23,24]"
430,1848699,false,,[15]
431,1596114,false,,[15]
432,1605156,false,,[15]
433,1440284,false,,[15]
434,3581084,false,,"[15,43,67]"
435,2518247,false,,"[15,21]"
436,1429261,false,,"[15,21]"
437,2691773,false,,[15]
438,3602478,false,,[15]
439,128167,false,,"[15,23]"
440,30984943,false,,"[16,38,51]"
441,6744289,false,,"[16,51]"
442,5942652,false,,[16]
443,5853420,false,,[16]
444,5712065,false,,[16]
445,3091555,false,,[16]
446,2019823,false,,[16]
447,1508608,false,,[16]
448,4049392,false,,[16]
449,2226844,false,,[16]
450,1982391,false,,[16]
451,5693760,false,,[17]
452,853735,false,,[17]
453,2128023,false,,[17]
454,2387322,false,,[17]
455,2238615,false,,[17]
456,7243154,false,,[17]
457,4377371,false,,[17]
458,3149980,false,,[17]
459,4184670,false,,[17]
460,4357527,false,,"[18,44,46]"
461,2873416,false,,"[18,59]"
462,7129300,false,,[18]
463,2651242,false,,[18]
464,364390,false,,[18]
465,52492,false,,[18]
466,662257,false,,[18]
467,10681,false,,[18]
468,302223,false,,[18]
469,761850,false,,[18]
470,373275,false,,[18]
471,1361728,false,,[18]
472,1090167,false,,[18]
473,2413381,false,,"[18,35]"
474,341985,false,,[18]
475,3803742,false,,[18]
476,3544634,false,,[21]
477,2313265,false,,[21]
478,1596884,false,,[21]
479,747289,false,,[21]
480,183715,false,,[21]
481,2105770,false,,[21]
482,428068,false,,[21]
483,54436,false,,[21]
484,1462268,false,,[21]
485,324386,false,,[21]
486,1845277,false,,[21]
487,2059653,false,,[21]
488,2172009,false,,[21]
489,2345311,false,,[21]
490,91261,false,,[21]
491,1153056,false,,[21]
492,1558133,false,,[21]
493,3644994,false,,[21]
494,5999226,false,,[21]
495,13547,false,,[21]
496,822850,false,,[21]
497,917184,false,,[21]
498,673783,false,,[21]
499,1525231,false,,[21]
500,5781317,false,,"[21,38]"
501,2338062,false,,[21]
502,1093673,false,,[21]
503,2355769,false,,[21]
504,5439589,false,,[21]
505,1976649,false,,[21]
506,3450644,false,,[21]
507,2259815,false,,[21]
508,2569360,false,,[21]
509,3458109,false,,[21]
510,1474255,false,,[21]
511,753341,false,,[21]
512,265800,false,,[21]
513,211759,false,,[21]
514,1681101,false,,[21]
515,2198331,false,,"[21,23]"
516,3316647,false,,"[21,54,65]"
517,4972495,false,,"[21,40,67]"
518,4185727,false,,[21]
519,2539163,false,,[21]
520,1426237,false,,[21]
521,1746305,false,,[22]
522,322292,false,,[22]
523,2465706,false,,[22]
524,400843,false,,[22]
525,1654990,false,,[22]
526,1093153,false,,"[22,58]"
527,2121959,false,,[22]
528,843298,false,,[22]
529,2049428,false,,[22]
530,4973303,false,,[22]
531,7155550,false,,[23]
532,840912,false,,[23]
533,709580,false,,[23]
534,1353294,false,,[23]
535,2629556,false,,[23]
536,7940686,false,,[23]
537,1254151,false,,[23]
538,3083894,false,,[23]
539,5232942,false,,[23]
540,1413312,false,,[23]
541,329867,false,,[23]
542,6235240,false,,[23]
543,2355044,false,,[23]
544,2164028,false,,[23]
545,1257488,false,,[23]
546,6535939,false,,[23]
547,5294667,false,,[23]
548,4985010,false,,[23]
549,2079832,false,,[23]
550,1750564,false,,"[23,51]"
551,5805515,false,,[23]
552,3436664,false,,[23]
553,1549355,false,,[23]
554,7943792,false,,[25]
555,8606152,false,,[25]
556,187398,false,,[25]
557,73989,false,,[25]
558,578655,false,,[25]
559,445554,false,,[25]
560,2876912,false,,[25]
561,2680717,false,,"[25,43]"
562,1635320,false,,[25]
563,114991,false,,[25]
564,2513305,false,,"[25,38]"
565,2917265,false,,[25]
566,2560877,false,,[25]
567,317671,false,,[25]
568,4852286,false,,[25]
569,4165054,false,,[25]
570,3035675,false,,[25]
571,1065879,false,,[25]
572,1011150,false,,[25]
573,1002259,false,,[25]
574,940526,false,,[25]
575,4781310,false,,[25]
576,2724937,false,,[25]
577,7920454,false,,[25]
578,7986385,false,,[25]
579,8065291,false,,[25]
580,2973340,false,,[25]
581,2774948,false,,[25]
582,313989,false,,[25]
583,572065,false,,"[25,43]"
584,403384,false,,[25]
585,615125,false,,[25]
586,1937095,false,,[25]
587,1316424,false,,[25]
588,907350,false,,[25]
589,1186929,false,,[25]
590,667923,false,,[25]
591,339250,false,,[25]
592,987968,false,,[25]
593,1608345,false,,[25]
594,462013,false,,[25]
595,2538651,false,,[25]
596,2580144,false,,[25]
597,7237584,false,,[25]
598,3303952,false,,[25]
599,1810337,false,,"[27,28]"
600,3114484,false,,[27]
601,3342333,false,,[27]
602,919064,false,,[27]
603,329191,false,,[27]
604,1433218,false,,[27]
605,68710,false,,[27]
606,426090,false,,[27]
607,889615,false,,[27]
608,2534858,false,,[27]
609,3205944,false,,[27]
610,3365658,false,,[27]
611,252946,false,,[27]
612,4343135,false,,[27]
613,3022789,false,,[27]
614,1441019,false,,[27]
615,1867540,false,,[27]
616,2048744,false,,"[27,28,50,58,62]"
617,1562234,false,,[27]
618,3828985,false,,[27]
619,4137955,false,,[27]
620,3979608,false,,[27]
621,2667164,false,,[27]
622,8174342,false,,[27]
623,9085804,false,,[27]
624,6509938,false,,[27]
625,4563850,false,,[27]
626,420518,false,,[27]
627,1733794,false,,[28]
628,351838,false,,[28]
629,3707592,false,,[28]
630,3946611,false,,[28]
631,7586982,false,,[28]
632,10466771,false,,[28]
633,3448017,false,,[28]
634,1702829,false,,[28]
635,228068,false,,[28]
636,3333344,false,,[28]
637,2743886,false,,[28]
638,4811848,false,,[28]
639,4307120,false,,[28]
640,3461510,false,,[28]
641,3725031,false,,[28]
642,1105508,false,,[28]
643,398321,false,,[28]
644,2838792,false,,[28]
645,4417782,false,,[28]
646,5527302,false,,[28]
647,3359600,false,,[28]
648,966295,false,,[28]
649,141685,false,,[28]
650,1422323,false,,[28]
651,30757264,false,,[30]
652,7337376,false,,[30]
653,1847928,false,,[30]
654,4164960,false,,[30]
655,2624534,false,,[30]
656,752535,false,,[30]
657,733689,false,,[30]
658,1321570,false,,[30]
659,5351002,false,,[30]
660,2485511,false,,[30]
661,8663977,false,,[30]
662,2294608,false,,[30]
663,715699,false,,[30]
664,535222,false,,[30]
665,2548748,false,,[30]
666,3411451,false,,[30]
667,3892785,false,,[30]
668,3249424,false,,[30]
669,1334274,false,,[30]
670,2185117,false,,[30]
671,740670,false,,[30]
672,3124552,false,,[30]
673,944453,false,,[30]
674,612322,false,,"[30,38]"
675,916229,false,,[33]
676,623176,false,,[33]
677,611140,false,,[33]
678,107343,false,,[33]
679,1100210,false,,[33]
680,1956417,false,,[33]
681,982394,false,,[33]
682,3650432,false,,"[33,47]"
683,1306361,false,,"[33,47]"
684,786857,false,,"[33,47]"
685,1044,false,,[33]
686,1254371,false,,[33]
687,953182,false,,[33]
688,1038040,false,,"[33,47]"
689,1688785,false,,"[33,47]"
690,3269898,false,,[33]
691,2280755,false,,[33]
692,767250,false,,[33]
693,2002925,false,,[33]
694,3464400,false,,"[33,47]"
695,603235,false,,"[33,47,52,62,67]"
696,1949307,false,,[33]
697,2031386,false,,[33]
698,407347,false,,[33]
699,278695,false,,"[33,47]"
700,2325759,false,,"[33,47]"
701,5642329,false,,[35]
702,5374941,false,,[35]
703,2242430,false,,[35]
704,2684816,false,,[35]
705,399580,false,,"[35,44,73]"
706,930095,false,,"[35,44,46,73]"
707,2346187,false,,[35]
708,999694,false,,[35]
709,720546,false,,[35]
710,6309614,false,,[35]
711,2885658,false,,"[35,43,44,45]"
712,392866,false,,[35]
713,82681,false,,[35]
714,28892096,false,,[36]
715,3092899,false,,[36]
716,2044841,false,,[36]
717,2042443,false,,[36]
718,3754367,false,,[37]
719,2741034,false,,[37]
720,607775,false,,[37]
721,23524661,false,,[38]
722,7361096,false,,[38]
723,6150121,false,,[38]
724,1050831,false,,[38]
725,984882,false,,[38]
726,2001475,false,,[38]
727,8818421,false,,[38]
728,6203006,false,,[38]
729,5630999,false,,[38]
730,3180423,false,,[38]
731,2493156,false,,[38]
732,3762336,false,,"[38,69]"
733,4609513,false,,"[38,69]"
734,10139542,false,,"[38,69]"
735,11167505,false,,"[38,69]"
736,1919042,false,,"[38,39,69]"
737,3358177,false,,"[38,39,69]"
738,6534285,false,,[38]
739,3411638,false,,[38]
740,3045474,false,,[38]
741,2340697,false,,[38]
742,6218468,false,,[38]
743,5436378,false,,[38]
744,4545156,false,,[38]
745,1714666,false,,[38]
746,2697970,false,,[38]
747,4011296,false,,[38]
748,2926813,false,,[38]
749,2914325,false,,[38]
750,495517,false,,[38]
751,581628,false,,[38]
752,751138,false,,[38]
753,1422667,false,,"[38,39,69]"
754,1208349,false,,[38]
755,729567,false,,[38]
756,2426243,false,,[38]
757,1213678,false,,[38]
758,1942054,false,,[38]
759,4236925,false,,[38]
760,4132435,false,,[38]
761,2221738,false,,[38]
762,4979823,false,,[38]
763,5166726,false,,[38]
764,638691,false,,[38]
765,625399,false,,[38]
766,410717,false,,[38]
767,2996799,false,,[38]
768,3767623,false,,[38]
769,467202,false,,[38]
770,7522320,false,,[38]
771,780592,false,,[38]
772,1367242,false,,[38]
773,567217,false,,"[38,69]"
774,5742645,false,,"[38,39,69]"
775,4130034,false,,"[38,39]"
776,1662168,false,,"[38,54,65]"
777,1482078,false,,[38]
778,1223988,false,,[38]
779,2538989,false,,[38]
780,1668007,false,,[39]
781,3160330,false,,"[39,60]"
782,2190746,false,,"[39,60]"
783,1919153,false,,[39]
784,1911009,false,,[39]
785,276414,false,,[39]
786,420197,false,,[39]
787,47915,false,,[39]
788,6424135,false,,"[39,69]"
789,4369942,false,,"[39,69]"
790,2659807,false,,"[39,69]"
791,1150661,false,,"[39,69]"
792,1810023,false,,"[39,69]"
793,1955856,false,,"[39,69]"
794,2482159,false,,"[39,69]"
795,6516943,false,,"[39,69]"
796,1693831,false,,"[39,69]"
797,1800416,false,,"[39,69]"
798,787203,false,,"[39,69]"
799,6904057,false,,"[39,69]"
800,5483641,false,,"[39,69]"
801,1455189,false,,"[39,69]"
802,1067583,false,,"[39,60,69]"
803,1583949,false,,"[39,69]"
804,2208022,false,,[39]
805,6182585,false,,[40]
806,4813107,false,,[40]
807,1446854,false,,[40]
808,2451610,false,,[40]
809,2255955,false,,"[40,45]"
810,3875033,false,,[40]
811,3026469,false,,[40]
812,596192,false,,[40]
813,146084,false,,"[40,45,46,62]"
814,2378676,false,,"[40,46,62]"
815,1040729,false,,[40]
816,1174918,false,,[40]
817,1965373,false,,[40]
818,4501433,false,,[40]
819,3934230,false,,"[40,62]"
820,6443441,false,,[40]
821,5997401,false,,[40]
822,1083779,false,,[40]
823,551367,false,,[40]
824,2402048,false,,[43]
825,1529856,false,,[43]
826,1424077,false,,[43]
827,988300,false,,[43]
828,353269,false,,[43]
829,1320970,false,,[43]
830,352611,false,,[43]
831,414213,false,,[43]
832,4222757,false,,[43]
833,10103422,false,,[43]
834,3869038,false,,[43]
835,511090,false,,[43]
836,876733,false,,[43]
837,1559092,false,,[43]
838,6674608,false,,"[43,45]"
839,743435,false,,"[43,45]"
840,3535332,false,,[43]
841,1863066,false,,[43]
842,1204424,false,,[43]
843,374354,false,,[43]
844,3991542,false,,[43]
845,7502724,false,,[43]
846,4479566,false,,[43]
847,1982419,false,,[43]
848,1189546,false,,[43]
849,755354,false,,[43]
850,773396,false,,[43]
851,1449213,false,,[43]
852,1723927,false,,[43]
853,475531,false,,[43]
854,8932616,false,,[43]
855,13872195,false,,[43]
856,9338045,false,,[43]
857,3083305,false,,"[43,73]"
858,614339,false,,[43]
859,748322,false,,[43]
860,3248130,false,,[43]
861,6832088,false,,[43]
862,8308612,false,,[43]
863,255684,false,,[43]
864,231331,false,,"[43,44,46]"
865,2361617,false,,[43]
866,6165184,false,,[43]
867,5633409,false,,[43]
868,1970796,false,,[43]
869,895178,false,,[43]
870,476136,false,,[43]
871,581945,false,,[43]
872,5455505,false,,[43]
873,1490466,false,,[43]
874,336884,false,,"[43,44,46]"
875,4913837,false,,[43]
876,2211033,false,,[43]
877,5961281,false,,[43]
878,884540,false,,[43]
879,747195,false,,[43]
880,5805713,false,,[44]
881,4124221,false,,[44]
882,1237135,false,,[44]
883,7460487,false,,"[44,46]"
