id,hash,ignored,data,files
212,604743,false,,"[2,7,19,20,21]"
213,4948632,false,,"[2,5,7,10,19,20,21,22]"
214,1907814,false,,"[2,5,7,19,20,22,23]"
215,1608345,false,,"[2,5,6,7,10,15,19,20,21,24]"
216,2435140,false,,"[2,8,15]"
217,1593770,false,,"[2,8,13,15]"
218,1004244,false,,"[3,5,7,9,11,10,13,14,16,17,18,19,21,22,24,27]"
219,4821943,false,,[3]
220,2147828,false,,[3]
221,607775,false,,"[3,23]"
222,4017844,false,,"[3,6]"
223,6886784,false,,[3]
224,6690090,false,,[3]
225,3407129,false,,[3]
226,1431239,false,,[3]
227,3817492,false,,[3]
228,3043734,false,,[3]
229,4857283,false,,[3]
230,5956103,false,,[3]
231,7277695,false,,[3]
232,6738489,false,,[3]
233,5388736,false,,[3]
234,1750860,false,,[3]
235,1245885,false,,[3]
236,2902800,false,,[3]
237,1784309,false,,[3]
238,5143702,false,,[3]
239,2467289,false,,[3]
240,1237135,false,,"[3,15]"
241,1926881,false,,"[3,15]"
242,3049553,false,,[3]
243,2686334,false,,"[4,14]"
244,4840887,false,,"[4,14]"
245,11244887,false,,"[4,14]"
246,11547998,false,,"[4,7,13,14]"
247,1964959,false,,"[4,13,14]"
248,1121208,false,,[4]
249,3641936,false,,[4]
250,3618524,false,,[4]
251,4554417,false,,[4]
252,1679607,false,,"[4,11,12,16,21]"
253,2701337,false,,"[4,11,12,16,21,23]"
254,317671,false,,"[4,12,18,20,23]"
255,4852286,false,,"[4,20]"
256,1290752,false,,[4]
257,5173658,false,,[4]
258,3505206,false,,[4]
259,6308011,false,,[4]
260,111174,false,,[4]
261,7232757,false,,"[4,8]"
262,809008,false,,"[4,5,12,17,22]"
263,911632,false,,[4]
264,4167465,false,,[4]
265,1790648,false,,[4]
266,2870602,false,,[4]
267,2573843,false,,[4]
268,559762,false,,"[4,23]"
269,104480,false,,[4]
270,782669,false,,[4]
271,2346520,false,,[4]
272,1608250,false,,[4]
273,7781761,false,,[4]
274,5925196,false,,[4]
275,1956208,false,,"[4,10,13]"
276,4460580,false,,[4]
277,7215440,false,,[4]
278,4404539,false,,[4]
279,1270660,false,,[4]
280,495582,false,,[4]
281,4379390,false,,[4]
282,5445560,false,,[4]
283,3607150,false,,[4]
284,383999,false,,[4]
285,462013,false,,"[4,9,11,13,18,23,27]"
286,728937,false,,"[4,13,21]"
287,1263563,false,,"[4,11,12,22]"
288,3132756,false,,"[4,5,11,10,12,17,21]"
289,3002533,false,,"[4,5,12,17,21]"
290,5780883,false,,"[4,12,27]"
291,3720240,false,,[5]
292,2524287,false,,[5]
293,843298,false,,"[5,19]"
294,671296,false,,[5]
295,1375219,false,,[5]
296,8505541,false,,[5]
297,6334558,false,,"[5,17]"
298,8569519,false,,[5]
299,3942974,false,,[5]
300,1211583,false,,"[5,9,24]"
301,146084,false,,"[5,15]"
302,2378676,false,,"[5,15]"
303,3934230,false,,[5]
304,255684,false,,"[5,19]"
305,348052,false,,"[5,9,19]"
306,235260,false,,"[5,9]"
307,2876912,false,,"[5,9,27]"
308,8408097,false,,[5]
309,6513204,false,,[5]
310,2898391,false,,[5]
311,4465685,false,,[5]
312,1719433,false,,"[5,17]"
313,5823262,false,,"[5,11,24]"
314,4694679,false,,[5]
315,4017221,false,,[5]
316,7184823,false,,[5]
317,6814918,false,,[5]
318,5946124,false,,[5]
319,1911795,false,,[5]
320,7349812,false,,[5]
321,8937664,false,,[5]
322,7686824,false,,[5]
323,1588693,false,,"[5,10,19]"
324,936543,false,,"[5,17]"
325,7024820,false,,"[5,24]"
326,2101388,false,,[5]
327,2173202,false,,"[5,12,24]"
328,2548004,false,,"[5,12,21]"
329,918474,false,,[5]
330,282074,false,,"[5,16]"
331,2483389,false,,[5]
332,1558001,false,,"[5,10,21]"
333,7345791,false,,"[5,10,12,21,26]"
334,3836314,false,,"[5,10,26]"
335,23672063,false,,[6]
336,6063136,false,,[6]
337,861000,false,,[6]
338,112775,false,,[6]
339,327158,false,,[6]
340,10860443,false,,[6]
341,68694,false,,[6]
342,77778,false,,[6]
343,1162116,false,,"[6,20]"
344,2784193,false,,"[6,20]"
345,2197005,false,,"[6,20]"
346,3955921,false,,"[6,13,19]"
347,2159422,false,,[6]
348,1581801,false,,[6]
349,609786,false,,[6]
350,864477,false,,[6]
351,1247661,false,,[6]
352,6791638,false,,[6]
353,2886235,false,,[6]
354,1216487,false,,[6]
355,581554,false,,[6]
356,2815112,false,,[6]
357,117190,false,,[6]
358,1342481,false,,[6]
359,3424427,false,,[6]
360,3234394,false,,[6]
361,1119455,false,,[6]
362,592144,false,,[6]
363,329440,false,,[6]
364,6260211,false,,[7]
365,2109390,false,,[7]
366,5532291,false,,[7]
367,1415869,false,,[7]
368,2307288,false,,[7]
369,2925568,false,,[7]
370,717586,false,,[7]
371,1982419,false,,"[7,10,14,24]"
372,1189546,false,,"[7,11,10,14,24]"
373,2263247,false,,"[7,14]"
374,967601,false,,"[7,14]"
375,454939,false,,"[7,14]"
376,955910,false,,"[7,14]"
377,5517882,false,,"[7,14]"
378,1045866,false,,"[7,14]"
379,6609156,false,,[7]
380,5453820,false,,[7]
381,4936860,false,,[7]
382,2634932,false,,[7]
383,490233,false,,[7]
384,739179,false,,"[7,19]"
385,2538651,false,,"[7,10,13,17,21,22,26,27]"
386,518775,false,,[7]
387,1437911,false,,[8]
388,1506497,false,,[8]
389,7012966,false,,[8]
390,2571354,false,,[8]
391,1818592,false,,[8]
392,3745964,false,,[8]
393,3282917,false,,"[8,14,19]"
394,2233882,false,,"[8,13,14,19,22]"
395,1711611,false,,[9]
396,2912360,false,,[9]
397,1405442,false,,[9]
398,715590,false,,[9]
399,5458971,false,,[9]
400,469022,false,,[9]
401,3126616,false,,[9]
402,4618934,false,,"[9,15,16]"
403,6786219,false,,"[9,15,16]"
404,3460471,false,,[9]
405,609695,false,,[9]
406,409821,false,,"[9,19]"
407,1430278,false,,"[9,19,22,24]"
408,5781317,false,,"[9,10,12,13,23,24]"
409,6455309,false,,"[9,12,13,23,24]"
410,9224068,false,,"[9,12,13,23,24]"
411,4194982,false,,"[9,12,13,23,24]"
412,2352105,false,,"[9,12,23,24]"
413,1518077,false,,"[9,12,23,24]"
414,743435,false,,"[9,10,12,15,17,22,23,24]"
415,2578184,false,,[9]
416,4534358,false,,"[9,10]"
417,2244449,false,,"[9,11,14,16]"
418,2276789,false,,"[9,11,10,18,21,23]"
419,524790,false,,"[9,21,22]"
420,3178601,false,,"[9,21]"
421,446700,false,,"[9,24]"
422,2008355,false,,"[9,24]"
423,4433056,false,,"[9,24]"
424,4639971,false,,"[9,24]"
425,2331925,false,,[11]
426,172703,false,,[11]
427,2024739,false,,"[11,16,23]"
428,3083305,false,,"[11,16,23]"
429,6130993,false,,"[11,16,23]"
430,9444476,false,,"[11,16,23]"
431,2514632,false,,"[11,23]"
432,271553,false,,"[11,23]"
433,680867,false,,"[11,23]"
434,1442452,false,,"[11,21,23]"
435,1744263,false,,"[11,12,16,21]"
436,2780948,false,,"[11,16,22,23,27]"
437,3001351,false,,"[11,15,23,27]"
438,2055682,false,,"[11,15,27]"
439,1978781,false,,"[11,27]"
440,872006,false,,[11]
441,2806298,false,,[11]
442,3846826,false,,"[11,22]"
443,1931261,false,,[11]
444,2526361,false,,[11]
445,8364232,false,,[11]
446,6564355,false,,"[11,13,15,19]"
447,644990,false,,"[11,18]"
448,754194,false,,"[11,18]"
449,4760477,false,,[10]
450,1289902,false,,[10]
451,1605426,false,,[10]
452,2275280,false,,"[10,15,17,19,22,24]"
453,6674608,false,,"[10,15,17,22,24]"
454,4209907,false,,"[10,12,17,24]"
455,10611394,false,,"[10,17,24]"
456,845602,false,,"[10,17,24]"
457,3974929,false,,[10]
458,3764488,false,,[10]
459,4205173,false,,[10]
460,10011387,false,,[10]
461,4758236,false,,[10]
462,4590530,false,,[10]
463,1569077,false,,"[10,17,21]"
464,1847266,false,,[10]
465,6078744,false,,[10]
466,3174226,false,,[10]
467,4718074,false,,[10]
468,4828835,false,,[10]
469,3514824,false,,[10]
470,500907,false,,[10]
471,2320218,false,,[10]
472,971388,false,,[10]
473,6893793,false,,[12]
474,1112030,false,,[12]
475,701775,false,,[12]
476,751356,false,,[12]
477,1483810,false,,[12]
478,4227876,false,,[12]
479,3189797,false,,[12]
480,5360437,false,,[12]
481,5931201,false,,[12]
482,1693190,false,,"[12,22]"
483,570884,false,,"[12,22]"
484,719478,false,,"[12,27]"
485,4267641,false,,"[12,27]"
486,5160808,false,,[12]
487,4541766,false,,[12]
488,466198,false,,"[12,20,24]"
489,702206,false,,[12]
490,566492,false,,[12]
491,313981,false,,[12]
492,571120,false,,[12]
493,1858649,false,,[12]
494,1989995,false,,[12]
495,6528745,false,,[12]
496,4562178,false,,"[12,23]"
497,5439868,false,,[12]
498,3618814,false,,[12]
499,1079577,false,,[12]
500,1153154,false,,[12]
501,483092,false,,[12]
502,2043242,false,,[12]
503,3156304,false,,[12]
504,812294,false,,"[12,14]"
505,114110,false,,[12]
506,2109391,false,,[12]
507,1423712,false,,[13]
508,2433744,false,,[13]
509,3045048,false,,[13]
510,8339212,false,,[13]
511,9774155,false,,[13]
512,2625935,false,,[13]
513,968929,false,,[13]
514,3907149,false,,[13]
515,3189897,false,,[13]
516,2841769,false,,[13]
517,7934976,false,,"[13,17]"
518,3579848,false,,[13]
519,1548757,false,,[13]
520,1849960,false,,[13]
521,3262652,false,,[13]
522,1606108,false,,[13]
523,5918939,false,,[13]
524,830815,false,,[13]
525,3392145,false,,[13]
526,5203825,false,,"[13,23]"
527,2903883,false,,"[13,16,22]"
528,343776,false,,[13]
529,42071,false,,[13]
530,1755025,false,,[13]
531,3155449,false,,[13]
532,692880,false,,[13]
533,2397007,false,,[13]
534,3225677,false,,[13]
535,2361763,false,,[13]
536,4913837,false,,[13]
537,5285524,false,,[13]
538,3240874,false,,[13]
539,46599,false,,[13]
540,401833,false,,[13]
541,525258,false,,[13]
542,3078298,false,,[13]
543,3077202,false,,[13]
544,3883308,false,,[13]
545,6465012,false,,[13]
546,1404973,false,,[14]
547,2431706,false,,[14]
548,1654438,false,,[14]
549,2957683,false,,[14]
550,234893,false,,[14]
551,2899455,false,,[14]
552,925522,false,,[14]
553,517921,false,,[14]
554,1641578,false,,[14]
555,3335453,false,,[14]
556,506662,false,,[14]
557,1949105,false,,[14]
558,2654165,false,,[14]
559,4524054,false,,[14]
560,936836,false,,[14]
561,5405449,false,,[14]
562,6180419,false,,[14]
563,6645795,false,,[14]
564,9593996,false,,[14]
565,7643499,false,,[14]
566,1017967,false,,[14]
567,939890,false,,[14]
568,742174,false,,[14]
569,2561537,false,,[14]
570,4916920,false,,[14]
571,1390718,false,,[14]
572,6188018,false,,[14]
573,421462,false,,[14]
574,5077527,false,,[14]
575,5129408,false,,"[15,24]"
576,6533164,false,,"[15,24]"
577,7385,false,,"[15,24]"
578,695844,false,,"[15,24]"
579,529729,false,,"[15,17,24]"
580,2094656,false,,[15]
581,5153237,false,,[15]
582,3980994,false,,[15]
583,572065,false,,[15]
584,876733,false,,[15]
585,1559092,false,,"[15,23]"
586,3290973,false,,[15]
587,398344,false,,[15]
588,2418695,false,,[15]
589,7361501,false,,[15]
590,8176918,false,,"[15,26]"
591,7454780,false,,"[15,26]"
592,6464675,false,,"[15,26]"
593,238203,false,,"[15,22]"
594,8932616,false,,[15]
595,1140040,false,,[15]
596,6070249,false,,[15]
597,991923,false,,[15]
598,930095,false,,[15]
599,1858040,false,,[15]
600,713501,false,,[15]
601,2346361,false,,[15]
602,522995,false,,[15]
603,399580,false,,[15]
604,2445432,false,,[15]
605,6523523,false,,[15]
606,4405543,false,,[15]
607,1847125,false,,[15]
608,1040729,false,,[15]
609,1805908,false,,[16]
610,1393424,false,,[16]
611,1060399,false,,[16]
612,4802671,false,,[16]
613,4755634,false,,[16]
614,527311,false,,[16]
615,1044784,false,,[16]
616,797290,false,,[16]
617,1815667,false,,[16]
618,2585076,false,,[16]
619,1901068,false,,[16]
620,460920,false,,[16]
621,6709966,false,,[16]
622,5701693,false,,[16]
623,411815,false,,[16]
624,102459,false,,"[16,24]"
625,405445,false,,[16]
626,4617231,false,,[16]
627,91852,false,,[16]
628,2550080,false,,[16]
629,2471211,false,,[16]
630,5420543,false,,[16]
631,3149313,false,,[16]
632,1579871,false,,[16]
633,3624020,false,,[16]
634,5294195,false,,[16]
635,7772319,false,,[16]
636,9686319,false,,[16]
637,6185978,false,,[16]
638,3614420,false,,[16]
639,2529157,false,,[16]
640,6533181,false,,[16]
641,5553662,false,,[16]
642,5265596,false,,"[16,21,23,24]"
643,3427815,false,,[16]
644,3877289,false,,[16]
645,2610036,false,,[16]
646,5983510,false,,[16]
647,7548654,false,,[16]
648,8809394,false,,[16]
649,6409761,false,,[16]
650,5916814,false,,[16]
651,2608570,false,,[16]
652,1667041,false,,[16]
653,2597429,false,,"[17,19]"
654,1013792,false,,[17]
655,1103378,false,,[17]
656,3349704,false,,[17]
657,502840,false,,[17]
658,4031742,false,,[17]
659,4815927,false,,[17]
660,4180698,false,,[17]
661,861413,false,,[17]
662,578734,false,,"[17,21,23]"
663,2306304,false,,"[17,21,23]"
664,2785662,false,,"[17,22,23,26]"
665,3378858,false,,[17]
666,6139346,false,,"[17,21]"
667,5665776,false,,"[17,21]"
668,4403811,false,,"[17,21]"
669,1833592,false,,"[17,21]"
670,3574946,false,,"[17,21,22]"
671,103900,false,,"[17,22]"
672,21515,false,,"[17,22]"
673,1514411,false,,[17]
674,2365446,false,,[17]
675,4465169,false,,[17]
676,938330,false,,"[17,21]"
677,3653046,false,,[17]
678,4270357,false,,[17]
679,5598374,false,,"[17,22]"
680,2553830,false,,[17]
681,2838613,false,,[17]
682,3844556,false,,[17]
683,4295695,false,,[17]
684,3648232,false,,[17]
685,5025357,false,,[18]
686,3378791,false,,[18]
687,2105856,false,,[18]
688,1613862,false,,[18]
689,2418140,false,,"[18,23]"
690,1468349,false,,"[18,23]"
691,2405688,false,,"[18,23]"
692,3242795,false,,[18]
693,1076284,false,,[18]
694,1026263,false,,[18]
695,518173,false,,[19]
696,5292894,false,,[19]
697,1491600,false,,[19]
698,6832088,false,,[19]
699,8308612,false,,[19]
700,3008141,false,,"[19,23]"
701,2404066,false,,[19]
702,2309544,false,,[19]
703,3245609,false,,[19]
704,2508485,false,,[19]
705,1029986,false,,[19]
706,695629,false,,[19]
707,6957078,false,,[19]
708,2096518,false,,[19]
709,7453321,false,,[19]
710,6232066,false,,[19]
711,3295621,false,,[19]
712,1599818,false,,[19]
713,5486024,false,,[19]
714,6077529,false,,[19]
715,6982259,false,,[19]
716,3400707,false,,[19]
717,2767320,false,,[19]
718,2994847,false,,[19]
719,10579679,false,,[19]
720,1145747,false,,[19]
721,2902468,false,,[19]
722,2271081,false,,[19]
723,1900342,false,,"[19,21,24]"
724,98798,false,,[19]
725,845995,false,,[19]
726,8439414,false,,[19]
727,385903,false,,[20]
728,1638065,false,,[20]
729,1688376,false,,[20]
730,2794118,false,,[20]
731,6509938,false,,[20]
732,2428168,false,,[20]
733,2559672,false,,[20]
734,374034,false,,[20]
735,1721209,false,,[20]
736,1289382,false,,[20]
737,832069,false,,[20]
738,813215,false,,[20]
739,4075707,false,,[20]
740,1083774,false,,[20]
741,1083826,false,,[20]
742,2556989,false,,[20]
743,1062994,false,,[20]
744,8257276,false,,[20]
745,512362,false,,[20]
746,2141733,false,,[20]
747,3668283,false,,[20]
748,738549,false,,[20]
749,6444035,false,,[20]
750,1234064,false,,"[20,21,23,24,27]"
751,1162042,false,,[20]
752,1100614,false,,[20]
753,2621899,false,,[20]
754,1531574,false,,[20]
755,2580564,false,,[20]
756,2154029,false,,[20]
757,1771847,false,,[20]
758,158627,false,,[20]
759,3048417,false,,[21]
760,6167275,false,,[21]
761,516508,false,,[21]
762,2944584,false,,[21]
763,829482,false,,[21]
764,472360,false,,"[21,22]"
765,1347270,false,,[21]
766,594516,false,,[21]
767,360995,false,,[21]
768,2737151,false,,[21]
